model,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,top2_accuracy,top3_accuracy,n_samples,split
svm,0.3548387096774194,0.3526868974237395,0.3552781052112779,0.3526868974237395,0.3414458308575955,0.6290322580645161,0.8172043010752689,186,validation
svm,0.8225584594222833,0.8224050018369811,0.8243730050434583,0.8224050018369811,0.8230141831772537,0.9394773039889959,0.984869325997249,727,train
