Model,Input Data,Train Accuracy,Train Balanced Accuracy,Train F1,Train Top-2,Train Top-3,Val Accuracy,Val Balanced Accuracy,Val F1,Val Top-2,Val Top-3,Train+Eval Time (s),Epochs,Batch Size,n_samples train,n_samples_val,Train belt Accuracy,Train breathy Accuracy,Train inhaled Accuracy,Train lip_trill Accuracy,Train spoken Accuracy,Train straight Accuracy,Train trill Accuracy,Train trillo Accuracy,Train vibrato Accuracy,Train vocal_fry Accuracy,Val belt Accuracy,Val breathy Accuracy,Val inhaled Accuracy,Val lip_trill Accuracy,Val spoken Accuracy,Val straight Accuracy,Val trill Accuracy,Val trillo Accuracy,Val vibrato Accuracy,Val vocal_fry Accuracy,Backbone,Classifier Head,Total Params,Trainable Params,Non-Trainable Params,Encoder Frozen,CPU,RAM (GB),GPU,Platform,Max Epochs,frame_duration,overlap,Avg CPU %,Peak RSS (GB),Peak GPU Memory (GB)
clap_full,clap_audio,0.9283531409168081,0.8812072941073886,0.9062479130716703,0.9859083191850594,0.9962648556876061,0.7557216254086875,0.7128718562858594,0.7320947654267227,0.8907052779075199,0.9360112097150864,549.1965,14,16,5890.0,2141.0,0.7946428571428571,0.916256157635468,0.9253731343283582,1.0,0.5476190476190477,0.9747267759562842,0.9722991689750693,0.8322784810126582,0.9839255499153976,0.864951768488746,0.572289156626506,0.9289940828402367,0.4430379746835443,0.984375,0.6923076923076923,0.8830409356725146,0.6824324324324325,0.6067415730337079,0.744874715261959,0.590625,CLAP (laion/clap-htsat-fused),"Linear(512, 10)",153512660,28210642,125302018,False,x86_64,62.6,"NVIDIA GeForce RTX 5080, 16303 MiB, 590.48.01, 12.0",Linux-6.17.0-22-generic-x86_64-with-glibc2.39,200,3.0,0.25,470.6,12.33,3.29
