Model,Input Data,Train Accuracy,Train Balanced Accuracy,Train F1,Train Top-2,Train Top-3,Val Accuracy,Val Balanced Accuracy,Val F1,Val Top-2,Val Top-3,Train+Eval Time (s),Epochs,Batch Size,n_samples train,n_samples_val,Train belt Accuracy,Train breathy Accuracy,Train inhaled Accuracy,Train lip_trill Accuracy,Train spoken Accuracy,Train straight Accuracy,Train trill Accuracy,Train trillo Accuracy,Train vibrato Accuracy,Train vocal_fry Accuracy,Val belt Accuracy,Val breathy Accuracy,Val inhaled Accuracy,Val lip_trill Accuracy,Val spoken Accuracy,Val straight Accuracy,Val trill Accuracy,Val trillo Accuracy,Val vibrato Accuracy,Val vocal_fry Accuracy,Backbone,Classifier Head,Total Params,Trainable Params,Non-Trainable Params,Encoder Frozen,CPU,RAM (GB),GPU,Platform,Max Epochs,frame_duration,overlap,Avg CPU %,Peak RSS (GB),Peak GPU Memory (GB)
whisper_full,whisper_audio,0.8713073005093379,0.86458691981728,0.877951308039355,0.9784380305602717,0.9940577249575552,0.7800093414292387,0.7636103537431398,0.7646345398976439,0.9131247080803363,0.9546940681924334,1131.8301,11,16,5890.0,2141.0,0.5696428571428571,0.80623973727422,0.7810945273631841,1.0,1.0,0.8866120218579235,0.9556786703601108,0.7974683544303798,0.9729272419627749,0.8762057877813505,0.572289156626506,0.7869822485207101,0.4177215189873418,0.984375,1.0,0.7524366471734892,0.8445945945945946,0.6292134831460674,0.835990888382688,0.8125,Whisper (openai/whisper-base),"Linear(512, 10)",72599050,71831050,768000,False,x86_64,62.6,"NVIDIA GeForce RTX 5080, 16303 MiB, 590.48.01, 12.0",Linux-6.17.0-22-generic-x86_64-with-glibc2.39,200,3.0,0.25,192.9,12.46,5.38
