Model,Train Accuracy,Train Balanced Accuracy,Val Accuracy,Val Balanced Accuracy,Val F1,Val Top-2,Val Top-3
vocalset_10_3sec_imagenet_mixed,0.8272,0.8088,0.7119,0.6662,0.6847,0.8559,0.9158
