model,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,top2_accuracy,top3_accuracy,n_samples,split
svm,0.3225806451612903,0.3251857120278173,0.3427202830106641,0.3251857120278173,0.3154529550051938,0.6182795698924731,0.8064516129032258,186,validation
svm,0.5708390646492435,0.5706089592190206,0.6023914198704785,0.5706089592190206,0.5753505229666745,0.7757909215955984,0.90646492434663,727,train
