model,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,top2_accuracy,top3_accuracy,n_samples,split
svm,0.3172043010752688,0.3194879089615932,0.3437798760379406,0.3194879089615932,0.3101826176694934,0.6021505376344086,0.8010752688172043,186,validation
svm,0.4965612104539202,0.49624744134781923,0.5119248251144317,0.49624744134781923,0.4940652807163345,0.71939477303989,0.8734525447042641,727,train
